id,text,themeIds,themeConfidence,themeIdsReviewedParent,predicted
798d641e-45a4-4dab-b6b0-d8f0587fd172,"RT @Kaseki8: @NancyMpoyi @moise_katumbi These are the same committed journalists who told us that: Bunagana is occupied, Ram was theft, 100 days was a scam, Eteni had stolen the Covid money, Okende was kidnapped, Kin zero holes was a scam etc...in the end they were always right.","['stigmatization case-reporting symptoms-severity variants', 'public health capacity', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'alternative cures religious practices', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects']","[0.9579995274543762, 0.7101805806159973, 0.5639483332633972, 0.01874401792883873, 0.013660826720297337]",['conspiracy-corruption'],"['illness-cause', 'intervention-capacity', 'conspiracy-corruption', 'prevention-treatment-alternative', 'prevention-treatment-approved']"
e306527d-5d33-46d4-ad99-6c534166f549,"QT @iluminatibot: Did they put a gun on his head or tie him up and jabbed him? ; Jamie Foxx was forced against his will to get covid jabbed for movie, then developed debilitating blood clot in his brain: https://t.co/dsqrAhnblG","['bioweapon conspiracy corruption media-bias medical-exploitation', 'stigmatization case-reporting symptoms-severity variants', 'public health capacity', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'alternative cures religious practices']","[0.9745355844497681, 0.9720349311828613, 0.1006995141506195, 0.008498692885041237, 0.0004532995808403939]","['conspiracy-corruption', 'prevention-treatment-approved']","['conspiracy-corruption', 'illness-cause', 'intervention-capacity', 'prevention-treatment-approved', 'prevention-treatment-alternative']"
205f5739-8d48-490e-a422-873373fa33e3,"Lazy thinking. Do you know the percentage efficacy of the existing malaria vaccine?

Why should there be vaccines for Africans and not for everyone?

Africa survived covid-19 despite vaccine inequality so there's nothing new from white messiah complex","['stigmatization case-reporting symptoms-severity variants', 'public health capacity', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'alternative cures religious practices', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects']","[0.9204027652740479, 0.6646808981895447, 0.6132604479789734, 0.109064020216465, 0.03357336297631264]","['conspiracy-corruption', 'prevention-treatment-approved']","['illness-cause', 'intervention-capacity', 'conspiracy-corruption', 'prevention-treatment-alternative', 'prevention-treatment-approved']"
205f5739-8d48-490e-a422-873373fa33e3,"Lazy thinking. Do you know the percentage efficacy of the existing malaria vaccine?

Why should there be vaccines for Africans and not for everyone?

Africa survived covid-19 despite vaccine inequality so there's nothing new from white messiah complex","['stigmatization case-reporting symptoms-severity variants', 'public health capacity', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'alternative cures religious practices', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects']","[0.9204027652740479, 0.6646808981895447, 0.6132604479789734, 0.109064020216465, 0.03357336297631264]","['conspiracy-corruption', 'prevention-treatment-approved']","['illness-cause', 'intervention-capacity', 'conspiracy-corruption', 'prevention-treatment-alternative', 'prevention-treatment-approved']"
205f5739-8d48-490e-a422-873373fa33e3,"Lazy thinking. Do you know the percentage efficacy of the existing malaria vaccine?

Why should there be vaccines for Africans and not for everyone?

Africa survived covid-19 despite vaccine inequality so there's nothing new from white messiah complex","['stigmatization case-reporting symptoms-severity variants', 'public health capacity', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'alternative cures religious practices', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects']","[0.9204027652740479, 0.6646808981895447, 0.6132604479789734, 0.109064020216465, 0.03357336297631264]","['conspiracy-corruption', 'prevention-treatment-approved']","['illness-cause', 'intervention-capacity', 'conspiracy-corruption', 'prevention-treatment-alternative', 'prevention-treatment-approved']"
205f5739-8d48-490e-a422-873373fa33e3,"Lazy thinking. Do you know the percentage efficacy of the existing malaria vaccine?

Why should there be vaccines for Africans and not for everyone?

Africa survived covid-19 despite vaccine inequality so there's nothing new from white messiah complex","['stigmatization case-reporting symptoms-severity variants', 'public health capacity', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'alternative cures religious practices', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects']","[0.9204027652740479, 0.6646808981895447, 0.6132604479789734, 0.109064020216465, 0.03357336297631264]","['conspiracy-corruption', 'prevention-treatment-approved']","['illness-cause', 'intervention-capacity', 'conspiracy-corruption', 'prevention-treatment-alternative', 'prevention-treatment-approved']"
56147289-3387-4b22-9223-5a279c6d78d8,"CHOLERA RESURFACES IN DOUALA

The report revolved around the demise of a patient within the community, an
event that triggered concern among the residents. The neighbors urged the
wife to consider relocating, fearing that her presence might pose a risk of
contagion to the entire locality, which raises concerns of stigmatization and
show information gaps about how cholera spreads","['stigmatization case-reporting symptoms-severity variants', 'public health capacity', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'alternative cures religious practices', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects']","[0.6117666363716125, 0.5977776050567627, 0.5170890688896179, 0.010077557526528835, 0.0020287015940994024]","['illness-cause', 'illness-cause']","['illness-cause', 'intervention-capacity', 'conspiracy-corruption', 'prevention-treatment-alternative', 'prevention-treatment-approved']"
56147289-3387-4b22-9223-5a279c6d78d8,"CHOLERA RESURFACES IN DOUALA

The report revolved around the demise of a patient within the community, an
event that triggered concern among the residents. The neighbors urged the
wife to consider relocating, fearing that her presence might pose a risk of
contagion to the entire locality, which raises concerns of stigmatization and
show information gaps about how cholera spreads","['stigmatization case-reporting symptoms-severity variants', 'public health capacity', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'alternative cures religious practices', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects']","[0.6117666363716125, 0.5977776050567627, 0.5170890688896179, 0.010077557526528835, 0.0020287015940994024]","['illness-cause', 'illness-cause']","['illness-cause', 'intervention-capacity', 'conspiracy-corruption', 'prevention-treatment-alternative', 'prevention-treatment-approved']"
56147289-3387-4b22-9223-5a279c6d78d8,"CHOLERA RESURFACES IN DOUALA

The report revolved around the demise of a patient within the community, an
event that triggered concern among the residents. The neighbors urged the
wife to consider relocating, fearing that her presence might pose a risk of
contagion to the entire locality, which raises concerns of stigmatization and
show information gaps about how cholera spreads","['stigmatization case-reporting symptoms-severity variants', 'public health capacity', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'alternative cures religious practices', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects']","[0.6117666363716125, 0.5977776050567627, 0.5170890688896179, 0.010077557526528835, 0.0020287015940994024]","['illness-cause', 'illness-cause']","['illness-cause', 'intervention-capacity', 'conspiracy-corruption', 'prevention-treatment-alternative', 'prevention-treatment-approved']"
56147289-3387-4b22-9223-5a279c6d78d8,"CHOLERA RESURFACES IN DOUALA

The report revolved around the demise of a patient within the community, an
event that triggered concern among the residents. The neighbors urged the
wife to consider relocating, fearing that her presence might pose a risk of
contagion to the entire locality, which raises concerns of stigmatization and
show information gaps about how cholera spreads","['stigmatization case-reporting symptoms-severity variants', 'public health capacity', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'alternative cures religious practices', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects']","[0.6117666363716125, 0.5977776050567627, 0.5170890688896179, 0.010077557526528835, 0.0020287015940994024]","['illness-cause', 'illness-cause']","['illness-cause', 'intervention-capacity', 'conspiracy-corruption', 'prevention-treatment-alternative', 'prevention-treatment-approved']"
c3046d9b-a96c-40ac-ab19-a4a26475aedc,That it causes death after two years (COVID-19),"['stigmatization case-reporting symptoms-severity variants', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'public health capacity', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'alternative cures religious practices']","[0.3690546154975891, 0.06967202574014664, 0.0006146354135125875, 0.000261642097029835, 0.00018647870456334203]",['prevention-treatment-approved'],"['illness-cause', 'conspiracy-corruption', 'intervention-capacity', 'prevention-treatment-approved', 'prevention-treatment-alternative']"
1c2ba094-f9ed-45fc-afbf-42334fc41a7c,That the vaccine is painful (COVID-19),"['prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'stigmatization case-reporting symptoms-severity variants', 'public health capacity', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'alternative cures religious practices']","[0.7679648995399475, 0.67998206615448, 0.2215784192085266, 0.11870132386684418, 0.0005467089358717203]",['prevention-treatment-approved'],"['prevention-treatment-approved', 'illness-cause', 'intervention-capacity', 'conspiracy-corruption', 'prevention-treatment-alternative']"
d56533d5-4819-4fba-a5a3-9540cfa828b0,COVID-19 vaccine kills (COVID-19),"['public health capacity', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'stigmatization case-reporting symptoms-severity variants', 'alternative cures religious practices', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects']","[0.22546802461147308, 0.010911994613707066, 0.0029003473464399576, 0.0006923720357008278, 0.0003697869833558798]",['prevention-treatment-approved'],"['intervention-capacity', 'conspiracy-corruption', 'illness-cause', 'prevention-treatment-alternative', 'prevention-treatment-approved']"
ed9a268a-eb7a-458d-9cb9-cb20dd45178a,That COVID-19 is rich is man sickness (COVID-19),"['stigmatization case-reporting symptoms-severity variants', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'alternative cures religious practices', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'public health capacity']","[0.8624480962753296, 0.00875959824770689, 0.0015382032142952085, 0.000795772997662425, 0.0007580257370136678]","['conspiracy-corruption', 'illness-cause']","['illness-cause', 'conspiracy-corruption', 'prevention-treatment-alternative', 'prevention-treatment-approved', 'intervention-capacity']"
4889f1f2-1b7e-4f6e-9431-868b1e159191,That COVID-19 vaccine is not safe (COVID-19),"['bioweapon conspiracy corruption media-bias medical-exploitation', 'public health capacity', 'stigmatization case-reporting symptoms-severity variants', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'alternative cures religious practices']","[0.303464412689209, 0.11844129115343094, 0.11104969680309296, 0.02074151299893856, 0.0011618048883974552]",['prevention-treatment-approved'],"['conspiracy-corruption', 'intervention-capacity', 'illness-cause', 'prevention-treatment-approved', 'prevention-treatment-alternative']"
